leadNumber,customerId,primaryContactId,leadName,dealSize,city,state,Country
LeadNumber45670,300100188392205,123,LeadName45670,45668,RWS,CA,USA
LeadNumber45671,300100188392205,123,LeadName45671,45669,RWS,CA,USA
LeadNumber45672,300100188392205,123,LeadName45672,45670,RWS,CA,USA
LeadNumber45673,300100188392205,123,LeadName45673,45671,RWS,CA,USA
LeadNumber45674,300100188392205,123,LeadName45674,45672,RWS,CA,USA
LeadNumber45675,300100188392205,123,LeadName45675,45673,RWS,CA,USA
LeadNumber45676,300100188392205,123,LeadName45676,45674,RWS,CA,USA
LeadNumber45677,300100188392205,123,LeadName45677,45675,RWS,CA,USA
LeadNumber45678,300100188392205,123,LeadName45678,45676,RWS,CA,USA
LeadNumber45679,300100188392205,123,LeadName45679,45677,RWS,CA,USA
LeadNumber45680,300100188392205,123,LeadName45680,45678,RWS,CA,USA
LeadNumber45681,300100188392205,123,LeadName45681,45679,RWS,CA,USA
LeadNumber45682,300100188392205,123,LeadName45682,45680,RWS,CA,USA
LeadNumber45683,300100188392205,123,LeadName45683,45681,RWS,CA,USA
LeadNumber45684,300100188392205,123,LeadName45684,45682,RWS,CA,USA
LeadNumber45685,300100188392205,123,LeadName45685,45683,RWS,CA,USA
LeadNumber45686,300100188392205,123,LeadName45686,45684,RWS,CA,USA
LeadNumber45687,300100188392205,123,LeadName45687,45685,RWS,CA,USA
LeadNumber45688,300100188392205,123,LeadName45688,45686,RWS,CA,USA
LeadNumber45689,300100188392205,123,LeadName45689,45687,RWS,CA,USA
LeadNumber45690,300100188392205,123,LeadName45690,45688,RWS,CA,USA
LeadNumber45691,300100188392205,123,LeadName45691,45689,RWS,CA,USA
LeadNumber45692,300100188392205,123,LeadName45692,45690,RWS,CA,USA
LeadNumber45693,300100188392205,123,LeadName45693,45691,RWS,CA,USA
LeadNumber45694,300100188392205,123,LeadName45694,45692,RWS,CA,USA
LeadNumber45695,300100188392205,123,LeadName45695,45693,RWS,CA,USA
LeadNumber45696,300100188392205,123,LeadName45696,45694,RWS,CA,USA
LeadNumber45697,300100188392205,123,LeadName45697,45695,RWS,CA,USA
LeadNumber45698,300100188392205,123,LeadName45698,45696,RWS,CA,USA
LeadNumber45699,300100188392205,123,LeadName45699,45697,RWS,CA,USA
LeadNumber45700,300100188392205,123,LeadName45700,45698,RWS,CA,USA
LeadNumber45701,300100188392205,123,LeadName45701,45699,RWS,CA,USA
LeadNumber45702,300100188392205,123,LeadName45702,45700,RWS,CA,USA
LeadNumber45703,300100188392205,123,LeadName45703,45701,RWS,CA,USA
LeadNumber45704,300100188392205,123,LeadName45704,45702,RWS,CA,USA
LeadNumber45705,300100188392205,123,LeadName45705,45703,RWS,CA,USA
LeadNumber45706,300100188392205,123,LeadName45706,45704,RWS,CA,USA
LeadNumber45707,300100188392205,123,LeadName45707,45705,RWS,CA,USA
LeadNumber45708,300100188392205,123,LeadName45708,45706,RWS,CA,USA
LeadNumber45709,300100188392205,123,LeadName45709,45707,RWS,CA,USA
LeadNumber45710,300100188392205,123,LeadName45710,45708,RWS,CA,USA
LeadNumber45711,300100188392205,123,LeadName45711,45709,RWS,CA,USA
LeadNumber45712,300100188392205,123,LeadName45712,45710,RWS,CA,USA
LeadNumber45713,300100188392205,123,LeadName45713,45711,RWS,CA,USA
LeadNumber45714,300100188392205,123,LeadName45714,45712,RWS,CA,USA
LeadNumber45715,300100188392205,123,LeadName45715,45713,RWS,CA,USA
LeadNumber45716,300100188392205,123,LeadName45716,45714,RWS,CA,USA
LeadNumber45717,300100188392205,123,LeadName45717,45715,RWS,CA,USA
LeadNumber45718,300100188392205,123,LeadName45718,45716,RWS,CA,USA
LeadNumber45719,300100188392205,123,LeadName45719,45717,RWS,CA,USA
LeadNumber45720,300100188392205,123,LeadName45720,45718,RWS,CA,USA
LeadNumber45721,300100188392205,123,LeadName45721,45719,RWS,CA,USA
LeadNumber45722,300100188392205,123,LeadName45722,45720,RWS,CA,USA
LeadNumber45723,300100188392205,123,LeadName45723,45721,RWS,CA,USA
LeadNumber45724,300100188392205,123,LeadName45724,45722,RWS,CA,USA
LeadNumber45725,300100188392205,123,LeadName45725,45723,RWS,CA,USA
LeadNumber45726,300100188392205,123,LeadName45726,45724,RWS,CA,USA
LeadNumber45727,300100188392205,123,LeadName45727,45725,RWS,CA,USA
LeadNumber45728,300100188392205,123,LeadName45728,45726,RWS,CA,USA
LeadNumber45729,300100188392205,123,LeadName45729,45727,RWS,CA,USA
LeadNumber45730,300100188392205,123,LeadName45730,45728,RWS,CA,USA
LeadNumber45731,300100188392205,123,LeadName45731,45729,RWS,CA,USA
LeadNumber45732,300100188392205,123,LeadName45732,45730,RWS,CA,USA
LeadNumber45733,300100188392205,123,LeadName45733,45731,RWS,CA,USA
LeadNumber45734,300100188392205,123,LeadName45734,45732,RWS,CA,USA
LeadNumber45735,300100188392205,123,LeadName45735,45733,RWS,CA,USA
LeadNumber45736,300100188392205,123,LeadName45736,45734,RWS,CA,USA
LeadNumber45737,300100188392205,123,LeadName45737,45735,RWS,CA,USA
LeadNumber45738,300100188392205,123,LeadName45738,45736,RWS,CA,USA
LeadNumber45739,300100188392205,123,LeadName45739,45737,RWS,CA,USA
LeadNumber45740,300100188392205,123,LeadName45740,45738,RWS,CA,USA
LeadNumber45741,300100188392205,123,LeadName45741,45739,RWS,CA,USA
LeadNumber45742,300100188392205,123,LeadName45742,45740,RWS,CA,USA
LeadNumber45743,300100188392205,123,LeadName45743,45741,RWS,CA,USA
LeadNumber45744,300100188392205,123,LeadName45744,45742,RWS,CA,USA
LeadNumber45745,300100188392205,123,LeadName45745,45743,RWS,CA,USA
LeadNumber45746,300100188392205,123,LeadName45746,45744,RWS,CA,USA
LeadNumber45747,300100188392205,123,LeadName45747,45745,RWS,CA,USA
LeadNumber45748,300100188392205,123,LeadName45748,45746,RWS,CA,USA
LeadNumber45749,300100188392205,123,LeadName45749,45747,RWS,CA,USA
LeadNumber45750,300100188392205,123,LeadName45750,45748,RWS,CA,USA
LeadNumber45751,300100188392205,123,LeadName45751,45749,RWS,CA,USA
LeadNumber45752,300100188392205,123,LeadName45752,45750,RWS,CA,USA
LeadNumber45753,300100188392205,123,LeadName45753,45751,RWS,CA,USA
LeadNumber45754,300100188392205,123,LeadName45754,45752,RWS,CA,USA
LeadNumber45755,300100188392205,123,LeadName45755,45753,RWS,CA,USA
LeadNumber45756,300100188392205,123,LeadName45756,45754,RWS,CA,USA
LeadNumber45757,300100188392205,123,LeadName45757,45755,RWS,CA,USA
LeadNumber45758,300100188392205,123,LeadName45758,45756,RWS,CA,USA
LeadNumber45759,300100188392205,123,LeadName45759,45757,RWS,CA,USA
LeadNumber45760,300100188392205,123,LeadName45760,45758,RWS,CA,USA
LeadNumber45761,300100188392205,123,LeadName45761,45759,RWS,CA,USA
LeadNumber45762,300100188392205,123,LeadName45762,45760,RWS,CA,USA
LeadNumber45763,300100188392205,123,LeadName45763,45761,RWS,CA,USA
LeadNumber45764,300100188392205,123,LeadName45764,45762,RWS,CA,USA
LeadNumber45765,300100188392205,123,LeadName45765,45763,RWS,CA,USA
LeadNumber45766,300100188392205,123,LeadName45766,45764,RWS,CA,USA
LeadNumber45767,300100188392205,123,LeadName45767,45765,RWS,CA,USA
LeadNumber45768,300100188392205,123,LeadName45768,45766,RWS,CA,USA
LeadNumber45769,300100188392205,123,LeadName45769,45767,RWS,CA,USA
LeadNumber45770,300100188392205,123,LeadName45770,45768,RWS,CA,USA
LeadNumber45771,300100188392205,123,LeadName45771,45769,RWS,CA,USA
LeadNumber45772,300100188392205,123,LeadName45772,45770,RWS,CA,USA
LeadNumber45773,300100188392205,123,LeadName45773,45771,RWS,CA,USA
LeadNumber45774,300100188392205,123,LeadName45774,45772,RWS,CA,USA
LeadNumber45775,300100188392205,123,LeadName45775,45773,RWS,CA,USA
LeadNumber45776,300100188392205,123,LeadName45776,45774,RWS,CA,USA
LeadNumber45777,300100188392205,123,LeadName45777,45775,RWS,CA,USA
LeadNumber45778,300100188392205,123,LeadName45778,45776,RWS,CA,USA
LeadNumber45779,300100188392205,123,LeadName45779,45777,RWS,CA,USA
LeadNumber45780,300100188392205,123,LeadName45780,45778,RWS,CA,USA
LeadNumber45781,300100188392205,123,LeadName45781,45779,RWS,CA,USA
LeadNumber45782,300100188392205,123,LeadName45782,45780,RWS,CA,USA
LeadNumber45783,300100188392205,123,LeadName45783,45781,RWS,CA,USA
LeadNumber45784,300100188392205,123,LeadName45784,45782,RWS,CA,USA
LeadNumber45785,300100188392205,123,LeadName45785,45783,RWS,CA,USA
LeadNumber45786,300100188392205,123,LeadName45786,45784,RWS,CA,USA
LeadNumber45787,300100188392205,123,LeadName45787,45785,RWS,CA,USA
LeadNumber45788,300100188392205,123,LeadName45788,45786,RWS,CA,USA
LeadNumber45789,300100188392205,123,LeadName45789,45787,RWS,CA,USA
LeadNumber45790,300100188392205,123,LeadName45790,45788,RWS,CA,USA
LeadNumber45791,300100188392205,123,LeadName45791,45789,RWS,CA,USA
LeadNumber45792,300100188392205,123,LeadName45792,45790,RWS,CA,USA
LeadNumber45793,300100188392205,123,LeadName45793,45791,RWS,CA,USA
LeadNumber45794,300100188392205,123,LeadName45794,45792,RWS,CA,USA
LeadNumber45795,300100188392205,123,LeadName45795,45793,RWS,CA,USA
LeadNumber45796,300100188392205,123,LeadName45796,45794,RWS,CA,USA
LeadNumber45797,300100188392205,123,LeadName45797,45795,RWS,CA,USA
LeadNumber45798,300100188392205,123,LeadName45798,45796,RWS,CA,USA
LeadNumber45799,300100188392205,123,LeadName45799,45797,RWS,CA,USA
LeadNumber45800,300100188392205,123,LeadName45800,45798,RWS,CA,USA
LeadNumber45801,300100188392205,123,LeadName45801,45799,RWS,CA,USA
LeadNumber45802,300100188392205,123,LeadName45802,45800,RWS,CA,USA
LeadNumber45803,300100188392205,123,LeadName45803,45801,RWS,CA,USA
LeadNumber45804,300100188392205,123,LeadName45804,45802,RWS,CA,USA
LeadNumber45805,300100188392205,123,LeadName45805,45803,RWS,CA,USA
LeadNumber45806,300100188392205,123,LeadName45806,45804,RWS,CA,USA
LeadNumber45807,300100188392205,123,LeadName45807,45805,RWS,CA,USA
LeadNumber45808,300100188392205,123,LeadName45808,45806,RWS,CA,USA
LeadNumber45809,300100188392205,123,LeadName45809,45807,RWS,CA,USA
LeadNumber45810,300100188392205,123,LeadName45810,45808,RWS,CA,USA
LeadNumber45811,300100188392205,123,LeadName45811,45809,RWS,CA,USA
LeadNumber45812,300100188392205,123,LeadName45812,45810,RWS,CA,USA
LeadNumber45813,300100188392205,123,LeadName45813,45811,RWS,CA,USA
LeadNumber45814,300100188392205,123,LeadName45814,45812,RWS,CA,USA
LeadNumber45815,300100188392205,123,LeadName45815,45813,RWS,CA,USA
LeadNumber45816,300100188392205,123,LeadName45816,45814,RWS,CA,USA
LeadNumber45817,300100188392205,123,LeadName45817,45815,RWS,CA,USA
LeadNumber45818,300100188392205,123,LeadName45818,45816,RWS,CA,USA
LeadNumber45819,300100188392205,123,LeadName45819,45817,RWS,CA,USA
LeadNumber45820,300100188392205,123,LeadName45820,45818,RWS,CA,USA
LeadNumber45821,300100188392205,123,LeadName45821,45819,RWS,CA,USA
LeadNumber45822,300100188392205,123,LeadName45822,45820,RWS,CA,USA
LeadNumber45823,300100188392205,123,LeadName45823,45821,RWS,CA,USA
LeadNumber45824,300100188392205,123,LeadName45824,45822,RWS,CA,USA
LeadNumber45825,300100188392205,123,LeadName45825,45823,RWS,CA,USA
LeadNumber45826,300100188392205,123,LeadName45826,45824,RWS,CA,USA
LeadNumber45827,300100188392205,123,LeadName45827,45825,RWS,CA,USA
LeadNumber45828,300100188392205,123,LeadName45828,45826,RWS,CA,USA
LeadNumber45829,300100188392205,123,LeadName45829,45827,RWS,CA,USA
LeadNumber45830,300100188392205,123,LeadName45830,45828,RWS,CA,USA
LeadNumber45831,300100188392205,123,LeadName45831,45829,RWS,CA,USA
LeadNumber45832,300100188392205,123,LeadName45832,45830,RWS,CA,USA
LeadNumber45833,300100188392205,123,LeadName45833,45831,RWS,CA,USA
LeadNumber45834,300100188392205,123,LeadName45834,45832,RWS,CA,USA
LeadNumber45835,300100188392205,123,LeadName45835,45833,RWS,CA,USA
LeadNumber45836,300100188392205,123,LeadName45836,45834,RWS,CA,USA
LeadNumber45837,300100188392205,123,LeadName45837,45835,RWS,CA,USA
LeadNumber45838,300100188392205,123,LeadName45838,45836,RWS,CA,USA
LeadNumber45839,300100188392205,123,LeadName45839,45837,RWS,CA,USA
LeadNumber45840,300100188392205,123,LeadName45840,45838,RWS,CA,USA
LeadNumber45841,300100188392205,123,LeadName45841,45839,RWS,CA,USA
LeadNumber45842,300100188392205,123,LeadName45842,45840,RWS,CA,USA
LeadNumber45843,300100188392205,123,LeadName45843,45841,RWS,CA,USA
LeadNumber45844,300100188392205,123,LeadName45844,45842,RWS,CA,USA
LeadNumber45845,300100188392205,123,LeadName45845,45843,RWS,CA,USA
LeadNumber45846,300100188392205,123,LeadName45846,45844,RWS,CA,USA
LeadNumber45847,300100188392205,123,LeadName45847,45845,RWS,CA,USA
LeadNumber45848,300100188392205,123,LeadName45848,45846,RWS,CA,USA
LeadNumber45849,300100188392205,123,LeadName45849,45847,RWS,CA,USA
LeadNumber45850,300100188392205,123,LeadName45850,45848,RWS,CA,USA
LeadNumber45851,300100188392205,123,LeadName45851,45849,RWS,CA,USA
LeadNumber45852,300100188392205,123,LeadName45852,45850,RWS,CA,USA
LeadNumber45853,300100188392205,123,LeadName45853,45851,RWS,CA,USA
LeadNumber45854,300100188392205,123,LeadName45854,45852,RWS,CA,USA
LeadNumber45855,300100188392205,123,LeadName45855,45853,RWS,CA,USA
LeadNumber45856,300100188392205,123,LeadName45856,45854,RWS,CA,USA
LeadNumber45857,300100188392205,123,LeadName45857,45855,RWS,CA,USA
LeadNumber45858,300100188392205,123,LeadName45858,45856,RWS,CA,USA
LeadNumber45859,300100188392205,123,LeadName45859,45857,RWS,CA,USA
LeadNumber45860,300100188392205,123,LeadName45860,45858,RWS,CA,USA
LeadNumber45861,300100188392205,123,LeadName45861,45859,RWS,CA,USA
LeadNumber45862,300100188392205,123,LeadName45862,45860,RWS,CA,USA
LeadNumber45863,300100188392205,123,LeadName45863,45861,RWS,CA,USA
LeadNumber45864,300100188392205,123,LeadName45864,45862,RWS,CA,USA
LeadNumber45865,300100188392205,123,LeadName45865,45863,RWS,CA,USA
LeadNumber45866,300100188392205,123,LeadName45866,45864,RWS,CA,USA
LeadNumber45867,300100188392205,123,LeadName45867,45865,RWS,CA,USA
LeadNumber45868,300100188392205,123,LeadName45868,45866,RWS,CA,USA
LeadNumber45869,300100188392205,123,LeadName45869,45867,RWS,CA,USA
LeadNumber45870,300100188392205,123,LeadName45870,45868,RWS,CA,USA
LeadNumber45871,300100188392205,123,LeadName45871,45869,RWS,CA,USA
LeadNumber45872,300100188392205,123,LeadName45872,45870,RWS,CA,USA
LeadNumber45873,300100188392205,123,LeadName45873,45871,RWS,CA,USA
LeadNumber45874,300100188392205,123,LeadName45874,45872,RWS,CA,USA
LeadNumber45875,300100188392205,123,LeadName45875,45873,RWS,CA,USA
LeadNumber45876,300100188392205,123,LeadName45876,45874,RWS,CA,USA
LeadNumber45877,300100188392205,123,LeadName45877,45875,RWS,CA,USA
LeadNumber45878,300100188392205,123,LeadName45878,45876,RWS,CA,USA
LeadNumber45879,300100188392205,123,LeadName45879,45877,RWS,CA,USA
LeadNumber45880,300100188392205,123,LeadName45880,45878,RWS,CA,USA
LeadNumber45881,300100188392205,123,LeadName45881,45879,RWS,CA,USA
LeadNumber45882,300100188392205,123,LeadName45882,45880,RWS,CA,USA
LeadNumber45883,300100188392205,123,LeadName45883,45881,RWS,CA,USA
LeadNumber45884,300100188392205,123,LeadName45884,45882,RWS,CA,USA
LeadNumber45885,300100188392205,123,LeadName45885,45883,RWS,CA,USA
LeadNumber45886,300100188392205,123,LeadName45886,45884,RWS,CA,USA
LeadNumber45887,300100188392205,123,LeadName45887,45885,RWS,CA,USA
LeadNumber45888,300100188392205,123,LeadName45888,45886,RWS,CA,USA
LeadNumber45889,300100188392205,123,LeadName45889,45887,RWS,CA,USA
LeadNumber45890,300100188392205,123,LeadName45890,45888,RWS,CA,USA
LeadNumber45891,300100188392205,123,LeadName45891,45889,RWS,CA,USA
LeadNumber45892,300100188392205,123,LeadName45892,45890,RWS,CA,USA
LeadNumber45893,300100188392205,123,LeadName45893,45891,RWS,CA,USA
LeadNumber45894,300100188392205,123,LeadName45894,45892,RWS,CA,USA
LeadNumber45895,300100188392205,123,LeadName45895,45893,RWS,CA,USA
LeadNumber45896,300100188392205,123,LeadName45896,45894,RWS,CA,USA
LeadNumber45897,300100188392205,123,LeadName45897,45895,RWS,CA,USA
LeadNumber45898,300100188392205,123,LeadName45898,45896,RWS,CA,USA
LeadNumber45899,300100188392205,123,LeadName45899,45897,RWS,CA,USA
LeadNumber45900,300100188392205,123,LeadName45900,45898,RWS,CA,USA
LeadNumber45901,300100188392205,123,LeadName45901,45899,RWS,CA,USA
LeadNumber45902,300100188392205,123,LeadName45902,45900,RWS,CA,USA
LeadNumber45903,300100188392205,123,LeadName45903,45901,RWS,CA,USA
LeadNumber45904,300100188392205,123,LeadName45904,45902,RWS,CA,USA
LeadNumber45905,300100188392205,123,LeadName45905,45903,RWS,CA,USA
LeadNumber45906,300100188392205,123,LeadName45906,45904,RWS,CA,USA
LeadNumber45907,300100188392205,123,LeadName45907,45905,RWS,CA,USA
LeadNumber45908,300100188392205,123,LeadName45908,45906,RWS,CA,USA
LeadNumber45909,300100188392205,123,LeadName45909,45907,RWS,CA,USA
LeadNumber45910,300100188392205,123,LeadName45910,45908,RWS,CA,USA
LeadNumber45911,300100188392205,123,LeadName45911,45909,RWS,CA,USA
LeadNumber45912,300100188392205,123,LeadName45912,45910,RWS,CA,USA
LeadNumber45913,300100188392205,123,LeadName45913,45911,RWS,CA,USA
LeadNumber45914,300100188392205,123,LeadName45914,45912,RWS,CA,USA
LeadNumber45915,300100188392205,123,LeadName45915,45913,RWS,CA,USA
LeadNumber45916,300100188392205,123,LeadName45916,45914,RWS,CA,USA
LeadNumber45917,300100188392205,123,LeadName45917,45915,RWS,CA,USA
LeadNumber45918,300100188392205,123,LeadName45918,45916,RWS,CA,USA
LeadNumber45919,300100188392205,123,LeadName45919,45917,RWS,CA,USA
LeadNumber45920,300100188392205,123,LeadName45920,45918,RWS,CA,USA
LeadNumber45921,300100188392205,123,LeadName45921,45919,RWS,CA,USA
LeadNumber45922,300100188392205,123,LeadName45922,45920,RWS,CA,USA
LeadNumber45923,300100188392205,123,LeadName45923,45921,RWS,CA,USA
LeadNumber45924,300100188392205,123,LeadName45924,45922,RWS,CA,USA
LeadNumber45925,300100188392205,123,LeadName45925,45923,RWS,CA,USA
LeadNumber45926,300100188392205,123,LeadName45926,45924,RWS,CA,USA
LeadNumber45927,300100188392205,123,LeadName45927,45925,RWS,CA,USA
LeadNumber45928,300100188392205,123,LeadName45928,45926,RWS,CA,USA
LeadNumber45929,300100188392205,123,LeadName45929,45927,RWS,CA,USA
LeadNumber45930,300100188392205,123,LeadName45930,45928,RWS,CA,USA
LeadNumber45931,300100188392205,123,LeadName45931,45929,RWS,CA,USA
LeadNumber45932,300100188392205,123,LeadName45932,45930,RWS,CA,USA
LeadNumber45933,300100188392205,123,LeadName45933,45931,RWS,CA,USA
LeadNumber45934,300100188392205,123,LeadName45934,45932,RWS,CA,USA
LeadNumber45935,300100188392205,123,LeadName45935,45933,RWS,CA,USA
LeadNumber45936,300100188392205,123,LeadName45936,45934,RWS,CA,USA
LeadNumber45937,300100188392205,123,LeadName45937,45935,RWS,CA,USA
LeadNumber45938,300100188392205,123,LeadName45938,45936,RWS,CA,USA
LeadNumber45939,300100188392205,123,LeadName45939,45937,RWS,CA,USA
LeadNumber45940,300100188392205,123,LeadName45940,45938,RWS,CA,USA
LeadNumber45941,300100188392205,123,LeadName45941,45939,RWS,CA,USA
LeadNumber45942,300100188392205,123,LeadName45942,45940,RWS,CA,USA
LeadNumber45943,300100188392205,123,LeadName45943,45941,RWS,CA,USA
LeadNumber45944,300100188392205,123,LeadName45944,45942,RWS,CA,USA
LeadNumber45945,300100188392205,123,LeadName45945,45943,RWS,CA,USA
LeadNumber45946,300100188392205,123,LeadName45946,45944,RWS,CA,USA
LeadNumber45947,300100188392205,123,LeadName45947,45945,RWS,CA,USA
LeadNumber45948,300100188392205,123,LeadName45948,45946,RWS,CA,USA
LeadNumber45949,300100188392205,123,LeadName45949,45947,RWS,CA,USA
LeadNumber45950,300100188392205,123,LeadName45950,45948,RWS,CA,USA
LeadNumber45951,300100188392205,123,LeadName45951,45949,RWS,CA,USA
LeadNumber45952,300100188392205,123,LeadName45952,45950,RWS,CA,USA
LeadNumber45953,300100188392205,123,LeadName45953,45951,RWS,CA,USA
LeadNumber45954,300100188392205,123,LeadName45954,45952,RWS,CA,USA
